instruction : push / register data :R0 = 0x0, R1 = 0x0, R2 = 0x0, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x80000000, IP = 0x0, SP = 0x80000000, LR = 0x8018, PC = 0x8514, CPSR = 0x400001d3 / modified register : ['sp'] / memory data : \x0\x48
instruction : add / register data :R0 = 0x44, R1 = 0xb6, R2 = 0x7fffff54, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8360, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x30
instruction : ldr / register data :R0 = 0x44, R1 = 0xb6, R2 = 0x7fffff54, R3 = 0x7fffff68, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8364, CPSR = 0x800001d3 / modified register : ['r1'] / memory data : \x0\x10
instruction : ldr / register data :R0 = 0x44, R1 = 0x5, R2 = 0x7fffff54, R3 = 0x7fffff68, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8368, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x8\x20
instruction : mov / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x7fffff68, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x836c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8370, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x83\x30
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8374, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x3, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8378, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x31
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0xc, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x837c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x4\x30
instruction : ldr / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8380, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x10\x20
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x0, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8384, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x30
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x0, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8388, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x1\x20
instruction : str / register data :R0 = 0x44, R1 = 0x5, R2 = 0x49, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x838c, CPSR = 0x800001d3 / modified register : [] / memory data : \x0\x20
instruction : ldr / register data :R0 = 0x44, R1 = 0x5, R2 = 0x49, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8390, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x8\x20
instruction : mov / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8394, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8398, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x83\x30
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x839c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x3, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83a0, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x31
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0xc, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83a4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x4\x30
instruction : ldr / register data :R0 = 0x44, R1 = 0x5, R2 = 0x1, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83a8, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x14\x20
instruction : add / register data :R0 = 0x44, R1 = 0x5, R2 = 0x7fffff54, R3 = 0x10, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83ac, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x30
instruction : ldr / register data :R0 = 0x44, R1 = 0x5, R2 = 0x7fffff54, R3 = 0x7fffff64, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83b0, CPSR = 0x800001d3 / modified register : ['r1'] / memory data : \x0\x10
instruction : ldr / register data :R0 = 0x44, R1 = 0x44, R2 = 0x7fffff54, R3 = 0x7fffff64, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83b4, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x8\x20
instruction : mov / register data :R0 = 0x44, R1 = 0x44, R2 = 0x1, R3 = 0x7fffff64, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83b8, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x44, R1 = 0x44, R2 = 0x1, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83bc, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x83\x30
instruction : add / register data :R0 = 0x44, R1 = 0x44, R2 = 0x1, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83c0, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x44, R1 = 0x44, R2 = 0x1, R3 = 0x3, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83c4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x31
instruction : add / register data :R0 = 0x44, R1 = 0x44, R2 = 0x1, R3 = 0xc, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83c8, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : ldr / register data :R0 = 0x44, R1 = 0x44, R2 = 0x1, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83cc, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x14\x20
instruction : add / register data :R0 = 0x44, R1 = 0x44, R2 = 0x7fffff54, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83d0, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x30
instruction : ldr / register data :R0 = 0x44, R1 = 0x44, R2 = 0x7fffff54, R3 = 0x7fffff68, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83d4, CPSR = 0x800001d3 / modified register : ['r0'] / memory data : \x0\x0
instruction : ldr / register data :R0 = 0x5, R1 = 0x44, R2 = 0x7fffff54, R3 = 0x7fffff68, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83d8, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x8\x20
instruction : mov / register data :R0 = 0x5, R1 = 0x44, R2 = 0x1, R3 = 0x7fffff68, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83dc, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x5, R1 = 0x44, R2 = 0x1, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83e0, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x83\x30
instruction : add / register data :R0 = 0x5, R1 = 0x44, R2 = 0x1, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83e4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x5, R1 = 0x44, R2 = 0x1, R3 = 0x3, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83e8, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x31
instruction : add / register data :R0 = 0x5, R1 = 0x44, R2 = 0x1, R3 = 0xc, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83ec, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : ldr / register data :R0 = 0x5, R1 = 0x44, R2 = 0x1, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83f0, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x10\x20
instruction : add / register data :R0 = 0x5, R1 = 0x44, R2 = 0x0, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83f4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x30
instruction : mul / register data :R0 = 0x5, R1 = 0x44, R2 = 0x0, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83f8, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x90\x1
instruction : str / register data :R0 = 0x5, R1 = 0x44, R2 = 0x154, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x83fc, CPSR = 0x800001d3 / modified register : [] / memory data : \x0\x20
instruction : ldr / register data :R0 = 0x5, R1 = 0x44, R2 = 0x154, R3 = 0x14, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8400, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : add / register data :R0 = 0x5, R1 = 0x44, R2 = 0x154, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8404, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x1\x20
instruction : mov / register data :R0 = 0x5, R1 = 0x44, R2 = 0x2, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8408, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x5, R1 = 0x44, R2 = 0x2, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x840c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x83\x30
instruction : add / register data :R0 = 0x5, R1 = 0x44, R2 = 0x2, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8410, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x5, R1 = 0x44, R2 = 0x2, R3 = 0x6, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8414, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x31
instruction : mov / register data :R0 = 0x5, R1 = 0x44, R2 = 0x2, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8418, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x3\x20
instruction : ldr / register data :R0 = 0x5, R1 = 0x44, R2 = 0x18, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x841c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x14\x30
instruction : add / register data :R0 = 0x5, R1 = 0x44, R2 = 0x18, R3 = 0x7fffff54, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8420, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : ldr / register data :R0 = 0x5, R1 = 0x44, R2 = 0x18, R3 = 0x7fffff6c, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8424, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x0\x30
instruction : and / register data :R0 = 0x5, R1 = 0x44, R2 = 0x18, R3 = 0x20, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8428, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \xff\x30
instruction : ldr / register data :R0 = 0x5, R1 = 0x44, R2 = 0x18, R3 = 0x20, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x842c, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x58\x20
instruction : ldrb / register data :R0 = 0x5, R1 = 0x44, R2 = 0x8c04, R3 = 0x20, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8430, CPSR = 0x800001d3 / modified register : ['r1'] / memory data : \x3\x10
instruction : ldr / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x8c04, R3 = 0x20, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8434, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : add / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x8c04, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8438, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x1\x20
instruction : mov / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x2, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x843c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x2, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8440, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x83\x30
instruction : add / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x2, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8444, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : lsl / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x2, R3 = 0x6, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8448, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x3\x31
instruction : mov / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x2, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x844c, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x3\x20
instruction : ldr / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x18, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8450, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x10\x30
instruction : add / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x18, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8454, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x2\x30
instruction : mov / register data :R0 = 0x5, R1 = 0xb7, R2 = 0x18, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8458, CPSR = 0x800001d3 / modified register : ['r2'] / memory data : \x1\x20
instruction : str / register data :R0 = 0x5, R1 = 0xb7, R2 = 0xb7, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x845c, CPSR = 0x800001d3 / modified register : [] / memory data : \x0\x20
instruction : ldr / register data :R0 = 0x5, R1 = 0xb7, R2 = 0xb7, R3 = 0x18, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8460, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : add / register data :R0 = 0x5, R1 = 0xb7, R2 = 0xb7, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8464, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x1\x30
instruction : str / register data :R0 = 0x5, R1 = 0xb7, R2 = 0xb7, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x8468, CPSR = 0x800001d3 / modified register : [] / memory data : \x8\x30
instruction : ldr / register data :R0 = 0x5, R1 = 0xb7, R2 = 0xb7, R3 = 0x2, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x85f0, PC = 0x846c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x8\x30
